taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
10030124	BOLD:AAC5791	10030124	BOLD:AAC5791	7	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Haemulidae	4276	Haemulon	2382500	Haemulon steindachneri	2382546	
10233033	BOLD:ABA3627	10233033	BOLD:ABA3627	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470							
10318402	BOLD:ADT9977	10318402	BOLD:ADT9977	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Culicidae	3346	Anopheles	1650098			
10334177	BOLD:AAI0637	10334177	BOLD:AAI0637	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Querula	2486252	Querula purpurata	2486253	
10346324	BOLD:ABY4458	10346324	BOLD:ABY4458	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Pseudoleistes	2484212	Pseudoleistes guirahuro	2484214	
10434469	BOLD:ADE5176	10434469	BOLD:ADE5176	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Ceratopogonidae	3340					
10452091	Notonecta disturbata Hungerford, 1926	10452091	Notonecta disturbata Hungerford, 1926	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Notonectidae	4322	Notonecta	2020516	Notonecta disturbata	10452091	NE
10567590	BOLD:ADK4091	10567590	BOLD:ADK4091	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Belostomatidae	4305	Belostoma	2007565	Belostoma ribeiroi	10047798	
10584022	BOLD:ADE9389	10584022	BOLD:ADE9389	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Phalacridae	7843					
10626917	BOLD:AAY4094	10626917	BOLD:AAY4094	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Furnarius	2485812	Furnarius figulus	2485827	
11025857	Strumigenys crassicornis Mayr, 1887	1321210	Pyramica crassicornis (Mayr, 1887)	17	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pyramica	1321015	Pyramica crassicornis	1321210	NE
12214721	BOLD:AEV9411	12214721	BOLD:AEV9411	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Phoridae	9502					
12219186	BOLD:AEW0347	12219186	BOLD:AEW0347	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
12235040	BOLD:AEW0051	12235040	BOLD:AEW0051	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Phoridae	9502					
12265601	BOLD:AEV1879	12265601	BOLD:AEV1879	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aleyrodidae	4304					
5289	Trochilidae	5289	Trochilidae	13	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289					NE
1128231	Diploschema klagesi Lane, 1966	1128230	Diploschema mandibulare Fuchs, 1964	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Diploschema	1128226	Diploschema mandibulare	1128230	NE
1316727	Megalomyrmex foreli Emery, 1890	1316727	Megalomyrmex foreli Emery, 1890	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Megalomyrmex	1316700	Megalomyrmex foreli	1316727	NE
1317285	Brachymyrmex Mayr, 1868	1317285	Brachymyrmex Mayr, 1868	147	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Brachymyrmex	1317285			
1425861	Progomphus costalis Hagen, 1854	1425861	Progomphus costalis Hagen, 1854	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Gomphidae	4486	Progomphus	1425797	Progomphus costalis	1425861	LC
1427657	Micrathyria artemis Ris, 1911	1427657	Micrathyria artemis Ris, 1911	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Micrathyria	1427605	Micrathyria artemis	1427657	LC
1427824	Orthemis concolor Ris, 1919	1427824	Orthemis concolor Ris, 1919	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Orthemis	1427822	Orthemis concolor	1427824	LC
1545702	Physoptera rostralis Borgmeier, 1959	1545702	Physoptera rostralis Borgmeier, 1959	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Phoridae	9502	Physoptera	1545701	Physoptera rostralis	1545702	NE
1649885	Haemagogus Williston, 1896	1649885	Haemagogus Williston, 1896	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Culicidae	3346	Haemagogus	1649885			
1650959	Aedes fluviatilis (Lutz, 1904)	1650959	Aedes fluviatilis (Lutz, 1904)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Culicidae	3346	Aedes	7924646	Aedes fluviatilis	1650959	NE
2021939	Membracis continua Walker	2021939	Membracis continua Walker	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Membracidae	7889	Membracis	1679664	Membracis continua	2021939	NE
2092443	Ceroplastes communis Hempel, 1900	2092443	Ceroplastes communis Hempel, 1900	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Coccidae	6963	Ceroplastes	2092293	Ceroplastes communis	2092443	NE
2343446	Pimelodella howesi Fowler, 1940	2343446	Pimelodella howesi Fowler, 1940	41	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Heptapteridae	9226	Pimelodella	2338709	Pimelodella howesi	2343446	NE
2344737	Liosomadoras oncinus (Jardine, 1841)	2344737	Liosomadoras oncinus (Jardine, 1841)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Auchenipteridae	8640	Liosomadoras	2344735	Liosomadoras oncinus	2344737	LC
2353593	Jupiaba elassonaktis Pereira & Lucinda, 2007	2353593	Jupiaba elassonaktis Pereira & Lucinda, 2007	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Jupiaba	2353546	Jupiaba elassonaktis	2353593	LC
2353677	Aphyodite Eigenmann, 1912	2353677	Aphyodite Eigenmann, 1912	23	GENUS	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Aphyodite	2353677			
2354237	Iguanodectes spilurus (Günther, 1864)	2354237	Iguanodectes spilurus (Günther, 1864)	216	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Iguanodectidae	7009509	Iguanodectes	2354229	Iguanodectes spilurus	2354237	NE
2355216	Steindachnerina bimaculata (Steindachner, 1876)	2355216	Steindachnerina bimaculata (Steindachner, 1876)	73	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Curimatidae	7204	Steindachnerina	2352147	Steindachnerina bimaculata	2355216	NE
2355377	Leporinus moralesi Fowler, 1942	2355377	Leporinus moralesi Fowler, 1942	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Anostomidae	7200	Leporinus	2352324	Leporinus moralesi	2355377	LC
2383934	Decodon Günther, 1861	2383934	Decodon Günther, 1861	1	GENUS	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Labridae	8535	Decodon	2383934			NE
2475130	Nonnula ruficapilla (Tschudi, 1844)	2475130	Nonnula ruficapilla (Tschudi, 1844)	615	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Bucconidae	5703	Nonnula	2475120	Nonnula ruficapilla	2475130	LC
2477527	Crypturellus variegatus (J.F.Gmelin, 1789)	2477527	Crypturellus variegatus (J.F.Gmelin, 1789)	4403	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Tinamiformes	726	Tinamidae	9353	Crypturellus	2477492	Crypturellus variegatus	2477527	LC
2488854	Cissopis leverianus (J.F.Gmelin, 1788)	2488854	Cissopis leverianus (J.F.Gmelin, 1788)	1654	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Cissopis	2488853	Cissopis leverianus	2488854	LC
2490146	Myrmeciza hyperythra (P.L.Sclater, 1855)	2490146	Myrmeciza hyperythra (P.L.Sclater, 1855)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Myrmeciza	2490145	Myrmeciza hyperythra	2490146	LC
2490354	Caryothraustes canadensis (Linnaeus, 1766)	2490354	Caryothraustes canadensis (Linnaeus, 1766)	1865	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Caryothraustes	2490353	Caryothraustes canadensis	2490354	LC
2497440	Strix virgata (Cassin, 1849)	2497440	Strix virgata (Cassin, 1849)	337	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Strix	2497486	Strix virgata	2497440	LC
4292937	Oxymerus aculeatus Dupont, 1838	4292937	Oxymerus aculeatus Dupont, 1838	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Oxymerus	1122245	Oxymerus aculeatus	4292937	NE
4721539	Longeumolpus Bechyné, 1960	4721539	Longeumolpus Bechyné, 1960	15	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Longeumolpus	4721539			
4723910	Lagriidae	4723910	Lagriidae	1	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Lagriidae	4723910					
4994915	Cyclocephala pugnax Arrow, 1914	4994915	Cyclocephala pugnax Arrow, 1914	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Cyclocephala	8329673	Cyclocephala pugnax	4994915	NE
5208174	Aequidens madeirae Fowler, 1913	2370376	Crenicara punctulatum (Günther, 1863)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44			Perciformes	587	Cichlidae	8522	Crenicara	2370375	Crenicara punctulatum	2370376	NE
6066238	Buteo nitidus pallidus (Todd, 1915)	6066238	Buteo nitidus pallidus (Todd, 1915)	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo nitidus	2480556	
6165708	Moenkhausia lepidura madeirae Fowler, 1913	2352572	Moenkhausia intermedia Eigenmann, 1908	3	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Moenkhausia	2352526	Moenkhausia intermedia	2352572	
6165721	Hemigrammus pulcher haraldi Géry, 1961	2354334	Hemigrammus haraldi Géry, 1961	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Hemigrammus	2354324	Hemigrammus haraldi	2354334	
6175067	Psarocolius angustifrons alfredi (Des Murs, 1856)	6175067	Psarocolius angustifrons alfredi (Des Murs, 1856)	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Psarocolius	2484215	Psarocolius angustifrons	2484222	
6179086	Phaethornis bourcieri major Hinkelmann, 1989	6179086	Phaethornis bourcieri major Hinkelmann, 1989	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Phaethornis	2476571	Phaethornis bourcieri	2476576	
8098719	Makaira nigricans Lacepède, 1802	8098719	Makaira nigricans Lacepède, 1802	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Istiophoridae	9670	Makaira	2397866	Makaira nigricans	8098719	VU
8321293	Tunchiornis ochraceiceps (P.L.Sclater, 1860)	5230507	Hylophilus ochraceiceps P.L.Sclater, 1860	1704	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Hylophilus	9576765	Hylophilus ochraceiceps	5230507	LC
8764768	Torvochrimnus poeyi (Guerin, 1838)	8764768	Torvochrimnus poeyi (Guerin, 1838)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Lygaeidae	7888	Torvochrimnus	4771124	Torvochrimnus poeyi	8764768	NE
9025291	Stenus Latreille, 1797	9025291	Stenus Latreille, 1797	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Stenus	9025291			
9595722	Potamotrygon garmani Fontenelle & Carvalho, 2017	9595722	Potamotrygon garmani Fontenelle & Carvalho, 2017	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Myliobatiformes	8214029	Potamotrygonidae	2191	Potamotrygon	2419329	Potamotrygon garmani	9595722	NE
9872326	BOLD:ABW1944	9872326	BOLD:ABW1944	5	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Parodontidae	7330	Apareiodon	2354811	Apareiodon affinis	2354816	
9911805	BOLD:ADK4064	9911805	BOLD:ADK4064	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tabanidae	6919	Tabanus	1444264	Tabanus fortis	1499138	
10382688	BOLD:ADE8066	10382688	BOLD:ADE8066	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Sciaridae	3525					
10455819	BOLD:ADE7497	10455819	BOLD:ADE7497	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
10701425	BOLD:ADL9732	10701425	BOLD:ADL9732	30	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Serrasalmidae	4287106	Serrasalmus	2354116	Serrasalmus gouldingi	2354151	
10766966	BOLD:ADE7196	10766966	BOLD:ADE7196	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Drosophilidae	5547					
10771932	BOLD:ADE5533	10771932	BOLD:ADE5533	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
10776321	BOLD:ADE7577	10776321	BOLD:ADE7577	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
10837867	BOLD:ADE6335	10837867	BOLD:ADE6335	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Schizopteridae	7897					
11150945	Priocharax britzi Mattox, Souza, Toledo-Piza & Oliveira, 2021	11150945	Priocharax britzi Mattox, Souza, Toledo-Piza & Oliveira, 2021	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Priocharax	2353291	Priocharax britzi	11150945	NE
12167487	Migonemyia cerqueirai (Causey & Damasceno, 1945)	12167487	Migonemyia cerqueirai (Causey & Damasceno, 1945)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Psychodidae	9164	Migonemyia	5980913	Migonemyia cerqueirai	12167487	NE
12193120	BOLD:AEW5673	12193120	BOLD:AEW5673	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
12203257	BOLD:AEW3412	12203257	BOLD:AEW3412	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854					
12223062	BOLD:AEV0994	12223062	BOLD:AEV0994	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
12236654	BOLD:AEV1087	12236654	BOLD:AEV1087	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
12239988	BOLD:AEW0851	12239988	BOLD:AEW0851	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Phoridae	9502					
2223	Synbranchidae	2223	Synbranchidae	6	FAMILY	ACCEPTED	Animalia	1	Chordata	44			Synbranchiformes	889	Synbranchidae	2223					NE
1092488	Canthon quadriguttatus (Olivier, 1789)	1092488	Canthon quadriguttatus (Olivier, 1789)	23	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Canthon	1092474	Canthon quadriguttatus	1092488	NE
1137609	Ptychoderes C.J.Schoenherr, 1823	1137609	Ptychoderes C.J.Schoenherr, 1823	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Anthribidae	4206	Ptychoderes	1137609			
1212836	Trichodocerus L.A.A.Chevrolat, 1879	1212836	Trichodocerus L.A.A.Chevrolat, 1879	23	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Trichodocerus	1212836			
1319032	Myrmelachista brevicornis Wheeler, 1934	1319032	Myrmelachista brevicornis Wheeler, 1934	26	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmelachista	1319000	Myrmelachista brevicornis	1319032	NE
1497010	Culex Linnaeus, 1758	1497010	Culex Linnaeus, 1758	370	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Culicidae	3346	Culex	1497010			
1498968	Tabanus importunus Wiedemann, 1828	1498968	Tabanus importunus Wiedemann, 1828	241	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tabanidae	6919	Tabanus	1444264	Tabanus importunus	1498968	NE
1505661	Tipula klagesi Alexander, 1945	1505661	Tipula klagesi Alexander, 1945	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tipulidae	7634	Tipula	1446543	Tipula klagesi	1505661	NE
1585866	Porphyrochroa platypoderis Mendonça, Rafael & Ale-Rocha, 2008	1585866	Porphyrochroa platypoderis Mendonça, Rafael & Ale-Rocha, 2008	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Empididae	9483	Porphyrochroa	1585850	Porphyrochroa platypoderis	1585866	NE
2340061	Sturisoma barbatum (Kner, 1853)	2340061	Sturisoma barbatum (Kner, 1853)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Sturisoma	2340058	Sturisoma barbatum	2340061	NE
2342933	Apomatoceros Eigenmann, 1922	2342933	Apomatoceros Eigenmann, 1922	5	GENUS	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Trichomycteridae	9230	Apomatoceros	2342933			
2344039	Trachydoras atripes Eigenmann, 1925	2344036	Trachydoras steindachneri (Perugia, 1897)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44			Siluriformes	708	Doradidae	5150	Trachydoras	2344035	Trachydoras steindachneri	2344036	NE
2350833	Amphichthys Swainson, 1839	2350833	Amphichthys Swainson, 1839	1	GENUS	ACCEPTED	Animalia	1	Chordata	44			Batrachoidiformes	1106	Batrachoididae	7187	Amphichthys	2350833			NE
2353633	Tyttobrycon Géry, 1973	2353633	Tyttobrycon Géry, 1973	35	GENUS	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Tyttobrycon	2353633			NE
2353668	Bryconexodon trombetasi Jégu, Santos & Ferreira, 1991	2353668	Bryconexodon trombetasi Jégu, Santos & Ferreira, 1991	28	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Bryconexodon	2353666	Bryconexodon trombetasi	2353668	LC
2370376	Crenicara punctulatum (Günther, 1863)	2370376	Crenicara punctulatum (Günther, 1863)	53	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Cichlidae	8522	Crenicara	2370375	Crenicara punctulatum	2370376	NE
2401926	Porotergus gimbeli Ellis, 1912	2401926	Porotergus gimbeli Ellis, 1912	300	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Gymnotiformes	1165	Apteronotidae	3711	Porotergus	2401924	Porotergus gimbeli	2401926	NE
2401957	Electrophorus Gill, 1864	2401957	Electrophorus Gill, 1864	33	GENUS	ACCEPTED	Animalia	1	Chordata	44			Gymnotiformes	1165	Gymnotidae	3712	Electrophorus	2401957			NE
2482077	Podilymbus podiceps (Linnaeus, 1758)	2482077	Podilymbus podiceps (Linnaeus, 1758)	152	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Podilymbus	2482075	Podilymbus podiceps	2482077	LC
2490107	Herpsilochmus longirostris Pelzeln, 1868	2490107	Herpsilochmus longirostris Pelzeln, 1868	2769	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Herpsilochmus	2490102	Herpsilochmus longirostris	2490107	LC
2497028	Chordeiles rupestris (von Spix, 1825)	2497028	Chordeiles rupestris (von Spix, 1825)	565	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Chordeiles	2497027	Chordeiles rupestris	2497028	LC
4721667	Aristobrotica Bechyné, 1956	4721667	Aristobrotica Bechyné, 1956	44	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Aristobrotica	4721667			
4995242	Megasoma actaeon (Linnaeus, 1758)	4995242	Megasoma actaeon (Linnaeus, 1758)	46	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Megasoma	1074936	Megasoma actaeon	4995242	NE
5072428	Pseudacteon obtusus Borgmeier, 1925	5072428	Pseudacteon obtusus Borgmeier, 1925	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Phoridae	9502	Pseudacteon	1549173	Pseudacteon obtusus	5072428	NE
5202427	Harttia duriventris Rapp Py-Daniel & Oliveira, 2001	5202427	Harttia duriventris Rapp Py-Daniel & Oliveira, 2001	26	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Harttia	2340491	Harttia duriventris	5202427	LC
5204172	Thayeria obliquus Eigenmann, 1908	5204169	Thayeria obliqua Eigenmann, 1908	1	SPECIES	SYNONYM	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Thayeria	2352702	Thayeria obliqua	5204169	NE
5212838	Osteoglossum bicirrhosum (Cuvier, 1829)	5212838	Osteoglossum bicirrhosum (Cuvier, 1829)	158	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Osteoglossiformes	1069	Osteoglossidae	8485	Osteoglossum	3237877	Osteoglossum bicirrhosum	5212838	NE
5851833	Pterygoplichthys ambrosettii (Holmberg, 1893)	5851833	Pterygoplichthys ambrosettii (Holmberg, 1893)	40	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Pterygoplichthys	2339954	Pterygoplichthys ambrosettii	5851833	NE
5959208	Thamnophilus doliatus (Linnaeus, 1764)	5959208	Thamnophilus doliatus (Linnaeus, 1764)	9007	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Thamnophilus	5959199	Thamnophilus doliatus	5959208	LC
5995812	Omalodes lucidus Erichson, 1834	5995812	Omalodes lucidus Erichson, 1834	213	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Histeridae	4733	Omalodes	8145230	Omalodes lucidus	5995812	NE
6092710	Thamnomanes saturninus saturninus	6092710	Thamnomanes saturninus saturninus	52	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Thamnomanes	2490215	Thamnomanes saturninus	7341781	
6170963	Touit purpuratus purpuratus	6170963	Touit purpuratus purpuratus	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Touit	2480121	Touit purpuratus	2480131	
6171154	Hylexetastes perrotii brigidai Cardoso da Silva, Novaes & Oren, 1995	6171154	Hylexetastes perrotii brigidai Cardoso da Silva, Novaes & Oren, 1995	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Hylexetastes	2485243	Hylexetastes perrotii	2485248	
6171295	Furnarius leucopus tricolor Giebel, 1868	6171295	Furnarius leucopus tricolor Giebel, 1868	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Furnarius	2485812	Furnarius leucopus	9309489	
6180272	Notharchus macrorhynchos paraensis Sassi, 1932	6085695	Notharchus hyperrhynchus paraensis Sassi, 1932	2	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Bucconidae	5703	Notharchus	2475095	Notharchus hyperrhynchus	7340220	
7191146	Crypturellus erythropus erythropus	7191146	Crypturellus erythropus erythropus	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Tinamiformes	726	Tinamidae	9353	Crypturellus	2477492	Crypturellus erythropus	2477546	
7191326	Chordeiles rupestris rupestris	7191326	Chordeiles rupestris rupestris	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Chordeiles	2497027	Chordeiles rupestris	2497028	
7191515	Geotrygon violacea violacea	7191515	Geotrygon violacea violacea	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Geotrygon	2496103	Geotrygon violacea	2496109	
7192136	Tolmomyias sulphurescens sulphurescens	7192136	Tolmomyias sulphurescens sulphurescens	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Tolmomyias	2482872	Tolmomyias sulphurescens	2482882	
7192208	Euphonia chrysopasta chrysopasta	7192208	Euphonia chrysopasta chrysopasta	15	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Euphonia	2487948	Euphonia chrysopasta	2487991	
7571016	Blapstinus Sturm, 1826	7571016	Blapstinus Sturm, 1826	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Tenebrionidae	7857	Blapstinus	7571016			
8215570	Lepidocolaptes layardi	8215570	Lepidocolaptes layardi	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Lepidocolaptes	2486010	Lepidocolaptes layardi	8215570	NE
